cik,name,ticker,sic,industry
908598,"ATRM Holdings, Inc.",[],2452,"""PREFABRICATED WOOD BLDGS & COMPONENTS"""
908837,NB&T FINANCIAL GROUP INC,[],6029,"""COMMERCIAL BANKS, NEC"""
908937,SIRIUS XM HOLDINGS INC.,['SIRI'],4832,"""RADIO BROADCASTING STATIONS"""
909108,DIAMOND HILL INVESTMENT GROUP INC,['DHIL'],6282,"""INVESTMENT ADVICE"""
909281,ONEOK Partners LP,[],4922,"""NATURAL GAS TRANSMISSION"""
909494,TUCOWS INC /PA/,['TCX'],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
909724,TANDY LEATHER FACTORY INC,['TLF'],3100,"""LEATHER & LEATHER PRODUCTS"""
909791,ULTRATECH INC,[],3559,"""SPECIAL INDUSTRY MACHINERY, NEC"""
909832,COSTCO WHOLESALE CORP /NEW,['COST'],5331,"""RETAIL-VARIETY STORES"""
909954,"KEURIG GREEN MOUNTAIN, INC.",[],2090,"""MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS"""
910073,"NEW YORK COMMUNITY BANCORP, INC.","['NYCB', 'NYCB-PA', 'NYCB-PU']",6036,"""SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"""
910108,LXP Industrial Trust,"['LXP', 'LXP-PC']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
910267,TITAN PHARMACEUTICALS INC,"['TTNP', 'TTNPW']",2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
910322,ASTORIA FINANCIAL CORP,[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
910329,MEDIFAST INC,['MED'],2090,"""MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS"""
910406,HAIN CELESTIAL GROUP INC,['HAIN'],2000,"""FOOD AND KINDRED PRODUCTS"""
910467,CAMPBELL STRATEGIC ALLOCATION FUND LP,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
910521,DECKERS OUTDOOR CORP,['DECK'],3021,"""RUBBER & PLASTICS FOOTWEAR"""
910606,REGENCY CENTERS CORP,"['REG', 'REGCO', 'REGCP']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
910612,CBL & ASSOCIATES PROPERTIES INC,['CBL'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
910638,3D SYSTEMS CORP,['DDD'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
910679,WVS FINANCIAL CORP,['WVFC'],6036,"""SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"""
911109,MOBILE MINI INC,[],3443,"""FABRICATED PLATE WORK (BOILER SHOPS)"""
911147,CENTURY CASINOS INC /CO/,['CNTY'],7011,"""HOTELS & MOTELS"""
911148,CADUS CORP,[],6500,"""REAL ESTATE"""
911160,RF MICRO DEVICES INC,[],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
911177,CASELLA WASTE SYSTEMS INC,['CWST'],4953,"""REFUSE SYSTEMS"""
911216,PALATIN TECHNOLOGIES INC,['PTN'],2834,"""PHARMACEUTICAL PREPARATIONS"""
911326,SYNAGEVA BIOPHARMA CORP,[],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
911421,PARTNERRE LTD,['PREJF'],6321,"""ACCIDENT & HEALTH INSURANCE"""
911568,BOSTON FINANCIAL TAX CREDIT FUND VIII LP,[],6513,"""OPERATORS OF APARTMENT BUILDINGS"""
911635,ASSOCIATED ESTATES REALTY CORP,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
911649,STANDARD DIVERSIFIED INC.,[],2100,"""TOBACCO PRODUCTS"""
911650,"Speed Commerce, Inc.",[],5045,"""WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE"""
912061,NATURAL HEALTH TRENDS CORP,['NHTC'],5190,"""WHOLESALE-MISCELLANEOUS NONDURABLE GOODS"""
912093,VIAVI SOLUTIONS INC.,['VIAV'],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
912183,CUBIST PHARMACEUTICALS INC,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
912242,MACERICH CO,['MAC'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
912463,GUESS INC,['GES'],2340,"""WOMEN'S, MISSES', CHILDREN'S & INFANTS' UNDERGARMENTS"""
912513,CYTEC INDUSTRIES INC/DE/,[],2890,"""MISCELLANEOUS CHEMICAL PRODUCTS"""
912544,NovelStem International Corp.,['NSTM'],5990,"""RETAIL-RETAIL STORES, NEC"""
912562,"GIBRALTAR INDUSTRIES, INC.",['ROCK'],3310,"""STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS"""
912593,SUN COMMUNITIES INC,['SUI'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
912595,MID AMERICA APARTMENT COMMUNITIES INC.,"['MAA', 'MAA-PI']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
912603,"RADIUS RECYCLING, INC.",['RDUS'],5090,"""WHOLESALE-MISC DURABLE GOODS"""
912615,URBAN OUTFITTERS INC,['URBN'],5651,"""RETAIL-FAMILY CLOTHING STORES"""
912728,FORWARD AIR CORP,['FWRD'],4731,"""ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO"""
912750,NEWFIELD EXPLORATION CO /DE/,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
912752,"Sinclair Broadcast Group, LLC",[],4833,"""TELEVISION BROADCASTING STATIONS"""
912766,"LAUREATE EDUCATION, INC.",['LAUR'],8200,"""SERVICES-EDUCATIONAL SERVICES"""
912767,UFP INDUSTRIES INC,['UFPI'],2421,"""SAWMILLS & PLANTING MILLS, GENERAL"""
912833,WEST MARINE INC,[],5500,"""RETAIL-AUTO DEALERS & GASOLINE STATIONS"""
912844,"INVENT Ventures, Inc.",[],3576,"""COMPUTER COMMUNICATIONS EQUIPMENT"""
912898,GLIMCHER REALTY TRUST,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
913077,AFFYMETRIX INC,[],3826,"""LABORATORY ANALYTICAL INSTRUMENTS"""
913142,BELDEN INC.,['BDC'],3357,"""DRAWING & INSULATING OF NONFERROUS WIRE"""
913144,RENAISSANCERE HOLDINGS LTD,"['RNR', 'RNR-PF', 'RNR-PG']",6331,"""FIRE, MARINE & CASUALTY INSURANCE"""
913165,EXACTECH INC,[],3842,"""ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"""
913241,"STEVEN MADDEN, LTD.",['SHOO'],3140,"""FOOTWEAR, (NO RUBBER)"""
913277,Clarus Corp,['CLAR'],3949,"""SPORTING & ATHLETIC GOODS, NEC"""
913341,C & F FINANCIAL CORP,['CFFI'],6022,"""STATE COMMERCIAL BANKS"""
913496,WNC HOUSING TAX CREDIT FUND IV L P SERIES 1,[],6513,"""OPERATORS OF APARTMENT BUILDINGS"""
913497,WNC HOUSING TAX CREDIT FUND IV L P SERIES 2,[],6513,"""OPERATORS OF APARTMENT BUILDINGS"""
913760,StoneX Group Inc.,['SNEX'],6200,"""SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES"""
913778,BF Garden Tax Credit Fund IV L.P.,[],6513,"""OPERATORS OF APARTMENT BUILDINGS"""
913885,TRIQUINT SEMICONDUCTOR INC,[],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
914025,PLANTRONICS INC /CA/,[],3661,"""TELEPHONE & TELEGRAPH APPARATUS"""
914122,"Perma-Pipe International Holdings, Inc.",['PPIH'],3564,"""INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFING EQUIP"""
914138,MIDDLEBURG FINANCIAL CORP,[],6021,"""NATIONAL COMMERCIAL BANKS"""
914139,PARKERVISION INC,['PRKR'],3663,"""RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT"""
914156,UFP TECHNOLOGIES INC,['UFPT'],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
914208,Invesco Ltd.,['IVZ'],6282,"""INVESTMENT ADVICE"""
914329,FEI CO,[],3826,"""LABORATORY ANALYTICAL INSTRUMENTS"""
914374,SOUTHWEST BANCORP INC,[],6022,"""STATE COMMERCIAL BANKS"""
914397,GREAT LAKES AVIATION LTD,[],4512,"""AIR TRANSPORTATION, SCHEDULED"""
914398,ELECSYS CORP,[],3679,"""ELECTRONIC COMPONENTS, NEC"""
914475,NEUROCRINE BIOSCIENCES INC,['NBIX'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
914577,TRANS WORLD CORP,[],7900,"""SERVICES-AMUSEMENT & RECREATION SERVICES"""
914712,"Steel Connect, Inc.",['STCN'],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
914747,MORGAN STANLEY SMITH BARNEY CHARTER ASPECT L.P.,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
914748,EVEREST REINSURANCE HOLDINGS INC,[],6331,"""FIRE, MARINE & CASUALTY INSURANCE"""
915140,CBL & ASSOCIATES LIMITED PARTNERSHIP,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
915358,SIGMATRON INTERNATIONAL INC,['SGMA'],3672,"""PRINTED CIRCUIT BOARDS"""
915389,EASTMAN CHEMICAL CO,['EMN'],2821,"""PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"""
915778,DSP GROUP INC /DE/,[],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
915779,DAKTRONICS INC /SD/,['DAKT'],3990,"""MISCELLANEOUS MANUFACTURING INDUSTRIES"""
915840,BEAZER HOMES USA INC,['BZH'],1531,"""OPERATIVE BUILDERS"""
915862,PANTRY INC,[],5500,"""RETAIL-AUTO DEALERS & GASOLINE STATIONS"""
915912,AVALONBAY COMMUNITIES INC,['AVB'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
915913,ALBEMARLE CORP,"['ALB', 'ALB-PA']",2821,"""PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"""
916076,MARTIN MARIETTA MATERIALS INC,['MLM'],1400,"""MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)"""
916085,HEALTH NET INC,[],6324,"""HOSPITAL & MEDICAL SERVICE PLANS"""
916365,TRACTOR SUPPLY CO /DE/,['TSCO'],5200,"""RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY"""
916457,CALPINE CORP,[],4911,"""ELECTRIC SERVICES"""
916529,AROTECH CORP,[],3690,"""MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"""
916530,W2007 Grace Acquisition I Inc,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
916540,DARLING INGREDIENTS INC.,['DAR'],2070,"""FATS & OILS"""
916789,HELEN OF TROY LTD,['HELE'],3634,"""ELECTRIC HOUSEWARES & FANS"""
916863,"INTEGRYS HOLDING, INC.",[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
916907,"SOUTHERN MISSOURI BANCORP, INC.",['SMBC'],6036,"""SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"""
917032,RIDGEWOOD ELECTRIC POWER TRUST III,[],4911,"""ELECTRIC SERVICES"""
917225,SOLITARIO RESOURCES CORP.,['XPL'],1040,"""GOLD AND SILVER ORES"""
917251,AGREE REALTY CORP,"['ADC', 'ADC-PA']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
917273,RAMBUS INC,['RMBS'],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
917470,OLYMPIC STEEL INC,['ZEUS'],5051,"""WHOLESALE-METALS SERVICE CENTERS & OFFICES"""
917491,FARO TECHNOLOGIES INC,['FARO'],3829,"""MEASURING & CONTROLLING DEVICES, NEC"""
917520,INTEGRA LIFESCIENCES HOLDINGS CORP,['IART'],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
917523,"Revolution Lighting Technologies, Inc.",[],3640,"""ELECTRIC LIGHTING & WIRING EQUIPMENT"""
918160,Cleveland-Cliffs Steel Holding Corp,[],3312,"""STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)"""
918251,MOTORCAR PARTS OF AMERICA INC,['MPAA'],3714,"""MOTOR VEHICLE PARTS & ACCESSORIES"""
918386,QLOGIC CORP,[],3576,"""COMPUTER COMMUNICATIONS EQUIPMENT"""
918541,NN INC,['NNBR'],3540,"""METALWORKG MACHINERY & EQUIPMENT"""
918543,CASTLE GROUP INC,[],7011,"""HOTELS & MOTELS"""
918573,GROOVE BOTANICALS INC.,['GRVE'],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
918580,Gaming Partners International CORP,[],3944,"""GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)"""
918581,"CMTSU Liquidation, Inc.",[],7371,"""SERVICES-COMPUTER PROGRAMMING SERVICES"""
918646,EAGLE MATERIALS INC,['EXP'],3241,"""CEMENT, HYDRAULIC"""
918964,INTERNATIONAL TEXTILE GROUP INC,[],2200,"""TEXTILE MILL PRODUCTS"""
918965,"SCANSOURCE, INC.",['SCSC'],5045,"""WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE"""
918997,AQUENTIUM INC,[],1540,"""GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS"""
919012,AMERICAN EAGLE OUTFITTERS INC,['AEO'],5651,"""RETAIL-FAMILY CLOTHING STORES"""
919013,WAVE SYSTEMS CORP,[],3577,"""COMPUTER PERIPHERAL EQUIPMENT, NEC"""
919130,Onstream Media CORP,[],7373,"""SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN"""
919134,MENDOCINO BREWING CO INC,[],2082,"""MALT BEVERAGES"""
919175,"Sugarmade, Inc.",['SGMD'],5110,"""WHOLESALE-PAPER & PAPER PRODUCTS"""
919721,TRANS ENERGY INC,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
919742,World Surveillance Group Inc.,[],4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
919745,Midatech Pharma US Inc.,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
919864,Finward Bancorp,['FNWD'],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
919956,"Diversicare Healthcare Services, Inc.",[],8051,"""SERVICES-SKILLED NURSING CARE FACILITIES"""
920033,BANK JOS A CLOTHIERS INC /DE/,[],5600,"""RETAIL-APPAREL & ACCESSORY STORES"""
920112,HEARTLAND FINANCIAL USA INC,"['HTLF', 'HTLFP']",6022,"""STATE COMMERCIAL BANKS"""
920148,LABCORP HOLDINGS INC.,['LH'],8071,"""SERVICES-MEDICAL LABORATORIES"""
920321,"CENVEO, INC",[],2670,"""CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES)"""
920371,"Simpson Manufacturing Co., Inc.",['SSD'],3420,"""CUTLERY, HANDTOOLS & GENERAL HARDWARE"""
920424,VIRTU ITG HOLDINGS LLC,[],6211,"""SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"""
920427,UNITY BANCORP INC /NJ/,['UNTY'],6022,"""STATE COMMERCIAL BANKS"""
920448,BROADVISION INC,[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
920465,LA JOLLA PHARMACEUTICAL CO,[],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
920522,"ESSEX PROPERTY TRUST, INC.",['ESS'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
920760,LENNAR CORP /NEW/,"['LEN', 'LEN-B']",1520,"""GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS"""
920990,METRO ONE TELECOMMUNICATIONS INC,['WOWI'],4899,"""COMMUNICATIONS SERVICES, NEC"""
921051,TF FINANCIAL CORP,[],6036,"""SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"""
921082,"HIGHWOODS PROPERTIES, INC.",['HIW'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
921112,LIBERTY PROPERTY TRUST,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
921113,LIBERTY PROPERTY LIMITED PARTNERSHIP,[],6500,"""REAL ESTATE"""
921114,"Armata Pharmaceuticals, Inc.",['ARMP'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
921183,HMN FINANCIAL INC,['HMNF'],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
921299,FIBROGEN INC,['FGEN'],2834,"""PHARMACEUTICAL PREPARATIONS"""
921500,CONSOLIDATED GRAPHICS INC /TX/,[],2750,"""COMMERCIAL PRINTING"""
921503,BLYTH INC,[],3990,"""MISCELLANEOUS MANUFACTURING INDUSTRIES"""
921547,HERITAGE OAKS BANCORP,[],6022,"""STATE COMMERCIAL BANKS"""
921557,REPUBLIC BANCORP INC /KY/,['RBCAA'],6022,"""STATE COMMERCIAL BANKS"""
921560,"Moregain Pictures, Inc.",[],6770,"""BLANK CHECKS"""
921582,IMAX CORP,['IMAX'],3861,"""PHOTOGRAPHIC EQUIPMENT & SUPPLIES"""
921590,VALLEY FINANCIAL CORP /VA/,[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
921638,SSR MINING INC.,"['SSRM', 'SSRGF']",6795,"""MINERAL ROYALTY TRADERS"""
921738,"PENN Entertainment, Inc.",['PENN'],7011,"""HOTELS & MOTELS"""
921768,BBX CAPITAL CORP,[],6500,"""REAL ESTATE"""
921825,FIRST INDUSTRIAL REALTY TRUST INC,['FR'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
921847,HUDSON CITY BANCORP INC,[],6036,"""SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED"""
922011,Lustros Inc.,[],3341,"""SECONDARY SMELTING & REFINING OF NONFERROUS METALS"""
922224,PPL Corp,['PPL'],4911,"""ELECTRIC SERVICES"""
922237,ENOVA SYSTEMS INC,[],3670,"""ELECTRONIC COMPONENTS & ACCESSORIES"""
922247,"Cyclo Therapeutics, Inc.","['CYTH', 'CYTHW']",2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
922330,REGI U S INC,[],3510,"""ENGINES & TURBINES"""
922358,FERRELLGAS PARTNERS L P,"['FGPR', 'FGPRB']",5900,"""RETAIL-MISCELLANEOUS RETAIL"""
922359,FERRELLGAS L P,[],5900,"""RETAIL-MISCELLANEOUS RETAIL"""
922360,FERRELLGAS FINANCE CORP,[],5900,"""RETAIL-MISCELLANEOUS RETAIL"""
922475,ITT EDUCATIONAL SERVICES INC,[],8200,"""SERVICES-EDUCATIONAL SERVICES"""
922487,ROYAL BANCSHARES OF PENNSYLVANIA INC,[],6022,"""STATE COMMERCIAL BANKS"""
922521,FALCONSTOR SOFTWARE INC,['FALC'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
922612,SCHMITT INDUSTRIES INC,[],3823,"""INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"""
922621,ERIE INDEMNITY CO,['ERIE'],6411,"""INSURANCE AGENTS, BROKERS & SERVICE"""
922717,CHINDEX INTERNATIONAL INC,[],5047,"""WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES"""
922863,QUALITY DISTRIBUTION INC,[],4213,"""TRUCKING (NO LOCAL)"""
922864,APARTMENT INVESTMENT & MANAGEMENT CO,['AIV'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
923118,HOME PROPERTIES INC,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
923120,GREENBRIER COMPANIES INC,['GBX'],3743,"""RAILROAD EQUIPMENT"""
923139,FLUSHING FINANCIAL CORP,['FFIC'],6022,"""STATE COMMERCIAL BANKS"""
923168,Unilava Corp,[],4899,"""COMMUNICATIONS SERVICES, NEC"""
923284,IRC Retail Centers Inc,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
923571,US XPRESS ENTERPRISES INC,[],4213,"""TRUCKING (NO LOCAL)"""
923601,"Algorhythm Holdings, Inc.",['MICS'],3652,"""PHONOGRAPH RECORDS & PRERECORDED AUDIO TAPES & DISKS"""
923603,FelCor Lodging Trust Inc,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
923649,CALIFORNIA PETROLEUM TRANSPORT CORP,[],2911,"""PETROLEUM REFINING"""
923660,DIVERSIFIED MULTI-ADVISOR FUTURES FUND L.P. II,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
923796,GEO GROUP INC,['GEO'],1520,"""GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS"""
924095,"Metavesco, Inc.",['MVCO'],6199,"""FINANCE SERVICES"""
924168,"ENERGY FOCUS, INC/DE",['EFOI'],3640,"""ELECTRIC LIGHTING & WIRING EQUIPMENT"""
924383,Genasys Inc.,['GNSS'],3651,"""HOUSEHOLD AUDIO & VIDEO EQUIPMENT"""
924396,"OpenLocker Holdings, Inc.",['OLKR'],6199,"""FINANCE SERVICES"""
924515,GUIDED THERAPEUTICS INC,['GTHP'],3845,"""ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS"""
924642,VERITEQ,[],5990,"""RETAIL-RETAIL STORES, NEC"""
924717,SURMODICS INC,['SRDX'],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
924719,SMITH MIDLAND CORP,['SMID'],3272,"""CONCRETE PRODUCTS, EXCEPT BLOCK & BRICK"""
924805,Freedom Holding Corp.,['FRHC'],6211,"""SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"""
924822,MILLER INDUSTRIES INC /TN/,['MLR'],3713,"""TRUCK & BUS BODIES"""
924901,"Veris Residential, Inc.",['VRE'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
925263,MORGAN STANLEY SMITH BARNEY SPECTRUM STRATEGIC LP,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
925266,MORGAN STANLEY SMITH BARNEY SPECTRUM GLOBAL BALANCED LP,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
925306,MORGAN STANLEY SMITH BARNEY SPECTRUM TECHNICAL LP,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
925528,HUDSON TECHNOLOGIES INC /NY,['HDSN'],5080,"""WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES"""
925645,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,[],4833,"""TELEVISION BROADCASTING STATIONS"""
925660,FLEXPOINT SENSOR SYSTEMS INC,['FLXT'],3829,"""MEASURING & CONTROLLING DEVICES, NEC"""
925661,"SECTOR 10, Inc.",[],5090,"""WHOLESALE-MISC DURABLE GOODS"""
925741,"BioCardia, Inc.",['BCDA'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
926282,"ADTRAN Holdings, Inc.",['ADTN'],3661,"""TELEPHONE & TELEGRAPH APPARATUS"""
926326,"OMNICELL, INC.",['OMCL'],3571,"""ELECTRONIC COMPUTERS"""
926423,"MIND TECHNOLOGY, INC","['MIND', 'MINDP']",3812,"""SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS"""
926617,Aspira Women's Health Inc.,['AWH'],2835,"""IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES"""
926660,"Apartment Income REIT, L.P.",[],6513,"""OPERATORS OF APARTMENT BUILDINGS"""
926761,CANTERBURY PARK HOLDING CORP,[],7948,"""SERVICES-RACING, INCLUDING TRACK OPERATION"""
926843,NATIONAL PROPERTY ANALYSTS MASTER LIMITED PARTNERSHIP,[],6500,"""REAL ESTATE"""
926844,Fuss Brands Corp.,['FBDS'],2834,"""PHARMACEUTICAL PREPARATIONS"""
927003,ADVANCED ENERGY INDUSTRIES INC,['AEIS'],3679,"""ELECTRONIC COMPONENTS, NEC"""
927066,DAVITA INC.,['DVA'],8090,"""SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"""
927355,TESSCO TECHNOLOGIES INC,[],5065,"""WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC"""
927417,"AVINTIV Specialty Materials, LLC",[],2221,"""BROADWOVEN FABRIC MILLS, MAN MADE FIBER & SILK"""
927569,ATEL CASH DISTRIBUTION FUND VI LP,[],7359,"""SERVICES-EQUIPMENT RENTAL & LEASING, NEC"""
927628,CAPITAL ONE FINANCIAL CORP,"['COF', 'COF-PI', 'COF-PJ', 'COF-PK', 'COF-PL', 'COF-PN']",6021,"""NATIONAL COMMERCIAL BANKS"""
927653,MCKESSON CORP,['MCK'],5122,"""WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"""
927720,SPANISH BROADCASTING SYSTEM INC,[],4832,"""RADIO BROADCASTING STATIONS"""
927761,MYMETICS CORP,[],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
927807,INTERVEST BANCSHARES CORP,[],6021,"""NATIONAL COMMERCIAL BANKS"""
928022,Callon Petroleum Co,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
928054,FLOTEK INDUSTRIES INC/CN/,['FTK'],2890,"""MISCELLANEOUS CHEMICAL PRODUCTS"""
928340,Consolidated Water Co. Ltd.,['CWCO'],4941,"""WATER SUPPLY"""
928421,MATTSON TECHNOLOGY INC,[],3559,"""SPECIAL INDUSTRY MACHINERY, NEC"""
928447,RADIANT OIL & GAS INC,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
928465,AMCON DISTRIBUTING CO,['DIT'],5141,"""WHOLESALE-GROCERIES, GENERAL LINE"""
928576,MIDAMERICAN ENERGY CO,[],4911,"""ELECTRIC SERVICES"""
928658,"COVENANT LOGISTICS GROUP, INC.",['CVLG'],4213,"""TRUCKING (NO LOCAL)"""
928953,PILLARSTONE CAPITAL REIT,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
929008,WESCO INTERNATIONAL INC,"['WCC', 'WCC-PA']",5063,"""WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES"""
929351,LIONS GATE ENTERTAINMENT CORP /CN/,"['LGF-A', 'LGF-B']",7812,"""SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION"""
929452,KNIGHT TRANSPORTATION INC,[],4213,"""TRUCKING (NO LOCAL)"""
929545,"CONDOR HOSPITALITY TRUST, INC.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
929887,APOLLO EDUCATION GROUP INC,[],8200,"""SERVICES-EDUCATIONAL SERVICES"""
929920,WELLS REAL ESTATE FUND VIII LP,[],6500,"""REAL ESTATE"""
929921,WELLS REAL ESTATE FUND IX LP,[],6500,"""REAL ESTATE"""
929940,ASPENTECH Corp,[],7371,"""SERVICES-COMPUTER PROGRAMMING SERVICES"""
930236,REDWOOD TRUST INC,"['RWT', 'RWTN', 'RWTO', 'RWT-PA']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
930245,GLOBAL ACQUISITIONS Corp,['AASP'],5900,"""RETAIL-MISCELLANEOUS RETAIL"""
930405,LSB FINANCIAL CORP,[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
930420,KFORCE INC,['KFRC'],7363,"""SERVICES-HELP SUPPLY SERVICES"""
930775,ENCISION INC,['ECIA'],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
930803,HAUPPAUGE DIGITAL INC,[],3577,"""COMPUTER PERIPHERAL EQUIPMENT, NEC"""
930810,RECKSON OPERATING PARTNERSHIP LP,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
930835,EDISON MISSION ENERGY,[],4911,"""ELECTRIC SERVICES"""
